,title,category,author_name,dates,num comments,num views
1152,NCT's Taeyong takes Japan trip in 'TAP' MV teaser images,News,Germaine-Jay,02/22/2024,2,"1,894"
1153,"IU reveals dark story in MV for 'Shh...' feat. NewJeans Hyein, Joe Wonsun & special narration by Patti Kim",Music Video,Germaine-Jay,02/22/2024,5,"6,092"
1154,Girls' Generation's Sooyoung & Jung Kyung Ho spotted on a date at Sydney zoo,News,Germaine-Jay,02/22/2024,18,"41,655"
1155,SHINee's Key opens up about his income & family life,Misc,Germaine-Jay,02/22/2024,6,"10,366"
1156,NMIXX get in pajamas for 'DASH' 2nd anniversary special dance practice,Misc,Germaine-Jay,02/22/2024,3,"1,931"
1157,'You Were Beautiful' becomes DAY6's 1st song to hit 100 million streams on Spotify,News,Sofia-Sayson,02/22/2024,5,"1,988"
1158,n.SSign's 'Happy &' debuts at #1 on this week's Circle album chart,News,Sofia-Sayson,02/22/2024,2,"1,640"
1159,(G)I-DLE win #1 + Performances from February 22nd 'M! Countdown'!,News,Germaine-Jay,02/22/2024,8,"3,187"
1160,Former April's Lee Naeun to star in upcoming drama 'Crash',News,Germaine-Jay,02/22/2024,20,"2,972"
1161,"IVE's Leeseo sings 'MAY LILY' for 'Unnie, I'm the Queen in this Life' OST",Music Video,Germaine-Jay,02/22/2024,2,"2,692"
1162,Actress Hwang Jung Eum files for divorce from husband once again,News,Germaine-Jay,02/22/2024,24,"56,373"
1163,LE SSERAFIM's comeback album 'EASY' tops iTunes charts worldwide,News,Sofia-Sayson,02/22/2024,9,"3,135"
1164,'Jasmine' becomes DPR Live's 1st song to hit 100 million streams on Spotify,News,ALSAN,02/22/2024,2,"2,649"
1165,TRI.BE drop performance MV for 'Run',Music Video,Germaine-Jay,02/22/2024,1,"1,228"
1166,A.C.E spend a hectic day in 'My Girl' MV,Music Video,Germaine-Jay,02/22/2024,8,"1,815"
1167,Krystal signs exclusive contract with Beasts & Natives,News,Germaine-Jay,02/22/2024,2,"5,892"
1168,LE SSERAFIM's 'EASY' album once again receives criticism for 'heavy referencing',News,Susan-Han,02/22/2024,59,"28,840"
1169,Rising rock star MEMI to make U.S. debut at 'SXSW 2024',News,Sofia-Sayson,02/22/2024,2,"1,972"
1170,Kim Go Eun opens up about growing up in China until she was 14-years old,News,Susan-Han,02/22/2024,7,"19,153"
1171,tripleS expected to release the group's first 24-member album in May,News,Susan-Han,02/22/2024,15,"3,676"
1172,'2024 Weverse Con Festival' returns this June to Inspire Arena,News,Susan-Han,02/22/2024,9,"5,983"
1173,"Daniel Jikal teases his bold first step into the K-Pop industry, announcing his 1st digital single 'Fresh'",News,Susan-Han,02/22/2024,3,"2,839"
1174,Hwang Jung Eum's cryptic Instagram posts about her husband spark interest amidst divorce speculations,News,Susan-Han,02/22/2024,16,"20,643"
1175,Cha Eun Woo finally meets baby Eunwoo on 'The Return of Superman',News,Susan-Han,02/22/2024,5,"19,152"
1176,Actress Hwang Jung Eum rumored to be undergoing divorce proceedings,Rumors,Susan-Han,02/22/2024,13,"18,023"
1177,LE SSERAFIM members looks back on their accomplishments in 2023 for 'Super ELLE',News,Susan-Han,02/22/2024,2,"3,270"
1178,Oh My Girl's Hyojung & B1A4's Sandeul featured in dreamlike teaser photos for new vocal trio album,News,Susan-Han,02/22/2024,2,"2,594"
1179,BTS's Jungkook breaks another record as 'Standing Next to You' becomes the fastest K-pop solo song to reach 400 million streams on Spotify,News,Sophie-Ha,02/22/2024,19,"7,942"
1180,The top celebrities that major entertainment agencies missed out on early in their careers,News,Sophie-Ha,02/22/2024,11,"10,278"
1181,Park Min Young speaks out in defense of the criticism over BoA's acting in 'Marry My Husband',News,Sophie-Ha,02/22/2024,18,"27,513"
1182,Taeyeon and Winter's heartwarming two-shot steals the show at SMTOWN Live in Tokyo Dome,News,Sophie-Ha,02/22/2024,21,"6,014"
1183,A star-studded guest list attends GOT7 Yugyeom's listening party for his 1st full album 'Trust Me',News,Sophie-Ha,02/22/2024,6,"6,302"
1184,Mark Zuckerberg to visit South Korea for the first time in 10 years and meet with Samsung's Lee Jae Yong,BUZZ News,Sophie-Ha,02/22/2024,8,"4,218"
1185,Fans are loving NewJeans' Hanni's adorable pigtails,News,Sophie-Ha,02/22/2024,19,"9,051"
1186,It’s all about Self-Care: Here is the perfect Self-Care Day Itinerary in Korea,Travel,ean1994,02/22/2024,10,"4,550"
1187,'This Is Jimin' is the Most Saved Male K-Soloist Playlist on Spotify,News,pjms_gina,02/22/2024,7,"3,166"
1188,"The male lead and music video director of IU's ""Shopper"" steals Korean netizens hearts",News,Sophie-Ha,02/22/2024,43,"30,850"
1189,"Seventeen, Stray Kids, TXT and NewJeans named as the top 10 biggest global artists of 2023",News,Sophie-Ha,02/22/2024,11,"6,977"
1190,"Former SeeYa member Kim Yeon Ji unveils official music video teaser for ""HELLO""",Teaser,Sophie-Ha,02/22/2024,1,"1,285"
1191,Find Inspiration: 8 Quotes by BTS’ Suga that will motivate you to Follow your Dreams,Original Content,A-Nish,02/22/2024,5,"14,025"
1192,RESCENE's Zena is at the center of attention even before the group's debut,News,Sophie-Ha,02/22/2024,18,"11,822"
1193,Xikers rolls out new comeback teaser poster gearing up for their March comeback,News,Sophie-Ha,02/22/2024,2,"1,985"
1194,"Hwang Ui Jo's sister-in-law confesses she released the sex tapes and says she wanted to ""teach him a lesson""",BUZZ News,Sophie-Ha,02/22/2024,52,"30,356"
1195,TEMPEST display their chic charms in the new teaser photos for their 5th mini-album 'TEMPEST Voyage',News,Sophie-Ha,02/22/2024,1,"1,654"
1196,Timothee Chalamet and Zendaya Coleman to meet with Yoo Jae Suk and appear on 'You Quiz on the Block',News,Sophie-Ha,02/22/2024,40,"6,217"
1197,'Sewol Ferry Tragedy 10th Anniversary Documentary' suspends production,BUZZ News,Sophie-Ha,02/22/2024,11,"4,822"
1198,Former 'Produce 48' contestant Lee Kaeun candidly shares her emotions following the ranking manipulation controversy,News,Sophie-Ha,02/21/2024,44,"19,748"
1199,MAMAMOO's Whee In announces her first world tour 'Whee In The Mood',Teaser,Sophie-Ha,02/21/2024,7,"3,360"
1200,A.C.E face office life together in 'My Girl' MV teaser,Teaser,Germaine-Jay,02/21/2024,0,"1,352"
1201,iKON's Bobby takes a cosmic journey in 'Sir. Robert' visual film teaser,Teaser,Germaine-Jay,02/21/2024,1,"1,399"
1202,BTS' j-hope reveals preview cuts for 'Hope on the Street Vol. 1' special album & docuseries,News,Germaine-Jay,02/21/2024,13,"3,065"
1203,TWICE sparkle in 'One Spark' MV teaser,Teaser,Germaine-Jay,02/21/2024,3,"3,098"
1204,"Joel from ""Squid Game Challenge"" unveils 'Falling' MV",Music Video,Alec06,02/21/2024,1,"2,097"
1205,CRAVITY are ready to survive in 'Love or Die' concept photos for 'EVERSHINE',News,Germaine-Jay,02/21/2024,0,"1,405"
1206,TWS win #1 on this week's 'Show Champion' with 'plot twist',News,Sofia-Sayson,02/21/2024,4,"1,696"
1207,MIRAE signals bright Japan debut with entry on Oricon chart,News,Alec06,02/21/2024,0,"1,258"
1208,Pentagon's Wooseok reveals simple clean style in 'Empty Paper' solo debut teaser images,News,Germaine-Jay,02/21/2024,0,"1,381"
1209,Xiumin to kickstart a new chapter with a birthday fan meeting,News,Alec06,02/21/2024,2,"2,023"
1210,Former NRG member Lee Sung Jin reveals he's expecting first baby with wife,News,Germaine-Jay,02/21/2024,5,"2,528"
1211,Discord rumors surface again among Secret members,Rumors,Alec06,02/21/2024,20,"35,770"
1212,Super Junior D&E to reportedly make comeback in March,News,Germaine-Jay,02/21/2024,4,"2,915"
1213,'Marry My Husband' star Park Min Young faces controversy once again for alleged business ties to ex-boyfriend Kang Jong Hyun,News,Germaine-Jay,02/21/2024,30,"20,460"
1214,BLACKPINK's Jisoo unveils new profile for her new label BLISSOO,News,Alec06,02/21/2024,37,"16,394"
1215,HYBE's new girl group I'LL-IT confirm official debut date,News,Germaine-Jay,02/21/2024,9,"10,124"
1216,Zendaya & Timothée Chalamet to guest on 'You Quiz on the Block',News,Germaine-Jay,02/21/2024,6,"6,715"
1217,Kim Ha Neul shines on her birthday with timeless beauty,News,Alec06,02/21/2024,1,"1,768"
1218,NCT Dream confirms comeback on March,News,Alec06,02/21/2024,0,"2,912"
1219,n.SSign start a spark in 'Happy &' performance MV,Music Video,Germaine-Jay,02/21/2024,0,"1,216"
1220,GOT7's Yugyeom lives a laundry dream in '1 Minute' MV,Music Video,Germaine-Jay,02/21/2024,2,"2,226"
1221,KBS & Makestar to launch new boy group survival show,News,Germaine-Jay,02/21/2024,8,"2,570"
1222,P NATION‘s Daniel Jikal unveils ‘One of A Kind’ MV,Music Video,Alec06,02/21/2024,1,"1,855"
1223,Director Lee Joo Young from 'Anna' plans appeal against copyright ban decision,News,EunhaYi,02/21/2024,2,"5,449"
1224,MIRAE makes waves with successful debut in Japan: 'RUNNING UP' album soars on charts,News,EunhaYi,02/21/2024,0,"1,553"
1225,Park Min Young opens up about past controversies and comeback journey,News,EunhaYi,02/21/2024,11,"11,105"
1226,'Picnic' hits milestone of being the first Korean feature film to break even in 2024,News,EunhaYi,02/21/2024,4,"3,517"
1227,Korean netizens react to news that BTOB will be able to continue to use the group name,News,EunhaYi,02/21/2024,12,"9,333"
1228,Son Heung Min and Lee Kang In exchange apologies amidst 'table tennis controversy',BUZZ News,EunhaYi,02/21/2024,56,"13,835"
1229,Actress Jung Yoo Mi to return from 4-year hiatus to join Joo Ji Hoon in romantic comedy drama,News,EunhaYi,02/21/2024,2,"9,181"
1230,'Our: YouthTeen' becomes The Wind's best-selling album in first-week sales,News,Sofia-Sayson,02/21/2024,1,"1,537"
1231,'Marry My Husband' becomes first K-drama to top Amazon Prime Video's global charts,News,EunhaYi,02/21/2024,16,"12,836"
1232,Netflix hit series 'A Killer Paradox' maintains top spot in global rankings,News,EunhaYi,02/21/2024,11,"5,955"
1233,MAMAMOO's Moonbyul hits international success with solo album debut 'Starlit of Muse',News,EunhaYi,02/21/2024,5,"3,989"
1234,Medical students at Ewha Womans University submit collective leave of absence petition,BUZZ News,EunhaYi,02/21/2024,10,"8,745"
1235,Captivating new posters tease Kim Soo Hyun and Kim Ji Won's romance in 'Queen of Tears',Dramas,EunhaYi,02/21/2024,3,"4,491"
1236,Netflix's hit show 'Physical: 100' returns with season 2 - 'Underground' this March,News,EunhaYi,02/21/2024,11,"5,233"
1237,"DOD Entertainment establishes 'BTOB Company' label, reaches agreement with Cube Entertainment for trademark",News,EunhaYi,02/21/2024,17,"9,416"
1238,tvN's 'Marry My Husband' wraps up with record-breaking viewership ratings,News,EunhaYi,02/21/2024,2,"14,222"
1239,tvN unveils stunning 'Marry My Husband' wedding photos of Park Min Young and Na In Woo,News,Sophie-Ha,02/21/2024,11,"17,007"
1240,'Vogue Korea' features 24 amazing women for the covers of their March 2024 issue,News,Sophie-Ha,02/21/2024,17,"7,788"
1241,Is former NCT member Lucas signaling his return to activities?,News,Sophie-Ha,02/21/2024,26,"11,891"
1242,"Netizens are mesmerized by Newjeans Hyein's voice featured in IU's ""Shh""",News,Sophie-Ha,02/21/2024,14,"8,019"
1243,Netflix Co-CEO Ted Sarandos shares his experience visiting the film set of 'Squid Game 2',News,Sophie-Ha,02/21/2024,4,"7,338"
1244,SPOILER Did the stars align for Park Min Young in the final episode of 'Marry My Husband'?,News,Sophie-Ha,02/21/2024,5,"5,214"
1245,"""She's an anime character in real-life,"" K-netizens say aespa's Karina looks exactly like Shimizu Kiyoko from 'Haikyuu'",News,Sophie-Ha,02/21/2024,14,"12,575"
1246,"10 Remarkable Quotes by Choi Seung Hyun, aka T.O.P",Original Content,Rika-go,02/21/2024,16,"7,527"
1247,A Japanese hotel issues an apology after a Korean YouTuber was refused lodging because he didn't speak Japanese,News,Sophie-Ha,02/21/2024,61,"15,869"
1248,All about that Honbab (Eating alone) Lifestyle? Here are some of the Best Korean Food Vloggers to Help Spice Up your Home Meals,Food,ean1994,02/21/2024,0,"3,224"
1249,"EXCLUSIVE [INTERVIEW] TRI.BE talks new comeback ""Diamond,""  aspirations, challenges, and more!",Original Content,Lorr-Ye,02/21/2024,8,"3,333"
1250,8 Pair of K-pop Idols who are actually cousins,News,Latharathara,02/21/2024,11,"21,950"
1251,TEMPEST rolls out new concept photos for their 5th mini-album 'TEMPEST Voyage',News,Sophie-Ha,02/21/2024,4,"1,578"
1252,Netflix CEO responds to a question asking if there will be an American remake of 'Squid Game',News,Sophie-Ha,02/21/2024,29,"7,016"
1253,South Korean National Intelligence Service takes action to block North Korean propaganda YouTube channels,BUZZ News,Sophie-Ha,02/21/2024,24,"6,202"
1254,NCT WISH members grab attention with their exceptional visuals,News,Sophie-Ha,02/21/2024,9,"3,907"
1255,UNIQ member Sungjoo suspected of being married and already a father,Rumors,Sophie-Ha,02/21/2024,56,"29,330"
1256,TWICE's Nayeon flaunts her effortlessly sexy summer look in new Tommy Jeans S/S 2024 campaign,News,Sophie-Ha,02/20/2024,3,"4,822"
1257,Jimin makes history as the First Korean Act to peak at #1 on Deezer's Top 100 Worldwide Chart,News,pjms_gina,02/20/2024,14,"5,605"
1258,Former F.T. Island member Seunghyun announces marriage following his retirement,News,Sophie-Ha,02/20/2024,19,"14,184"
1259,A.C.E's Wow works his hardest in 'My Girl' MV teaser,Teaser,Germaine-Jay,02/20/2024,2,"1,021"
1260,iKON's Bobby fights the heat in 'Sir. Robert' visual film teaser,Teaser,Germaine-Jay,02/20/2024,3,"1,830"
1261,NCT's Taeyong reveals highlight medley for 'TAP' in live performance,Teaser,Germaine-Jay,02/20/2024,5,"1,405"
1262,TWICE heal each other in 'One Spark' MV teaser,Teaser,Germaine-Jay,02/20/2024,5,"2,242"
1263,"P NATION's new face, Daniel Jikal teases debut with 'One Of A Kind'",Teaser,Alec06,02/20/2024,3,"2,713"
1264,LE SSERAFIM get on stage in 'EASY' performance MV,Music Video,Germaine-Jay,02/20/2024,10,"3,229"
1265,"""Girls Never Die"" chosen as the title track for tripleS' upcoming first OT24 album",News,anonymous1215151,02/20/2024,2,"2,082"
1266,LUN8 reveal teaser schedule for 'BUFF' comeback,News,Germaine-Jay,02/20/2024,0,"1,232"
1267,CRAVITY teases 'Love or Die' ahead of 'EVERSHINE' release,Teaser,Alec06,02/20/2024,1,"1,182"
1268,TEMPEST Hwarang's label issues apology after he's seen at club,News,Germaine-Jay,02/20/2024,45,"8,712"
1269,LE SSERAFIM's Sakura reveals why she was hesitant to visit HYBE's cafeteria,News,Alec06,02/20/2024,16,"13,740"
1270,SHINee's Taemin confirmed for performer lineup for first ever 'Asia Star Entertainer Awards',News,Germaine-Jay,02/20/2024,10,"9,821"
1271,TWS bags 2nd music show win on this week's 'The Show',News,Sofia-Sayson,02/20/2024,2,"2,003"
1272,"Go Min Si joins 'Jinny's Kitchen 2', filling the vacancy left by BTS's V",News,Alec06,02/20/2024,9,"7,224"
1273,"Song Yunhyeong set to make solo debut, continuing the trend of iKON members' solo endeavors",News,Alec06,02/20/2024,12,"3,090"
1274,Former Olympic gymnast Son Yeon Jae welcomes first baby & donates to hospital,News,Germaine-Jay,02/20/2024,4,"7,086"
1275,GOT7's Youngjae to hold 'Inside Out' solo show in Manila this weekend,News,Sofia-Sayson,02/20/2024,0,"1,817"
1276,Oh My Girl's YooA to make a solo comeback in March,News,Germaine-Jay,02/20/2024,14,"2,293"
1277,"Tang Wei, Jun Ji-hyun and Jung Yoo-mi shine at London Fashion Week",News,Alec06,02/20/2024,2,"4,557"
1278,BTS's Jungkook makes history as 'Seven (feat. Latto)' exceeds 1.4 billion Spotify streams,News,Sofia-Sayson,02/20/2024,14,"9,771"
1279,"J.Y. Park, Stray Kids, ITZY & NMIXX feel 'Like Magic' in MV for Coca-Cola collab",Music Video,Germaine-Jay,02/20/2024,11,"3,969"
1280,TRI.BE shines in ‘Diamond’ MV,Music Video,Alec06,02/20/2024,4,"2,385"
1281,Moon Byul moves to the music in 'TOUCHIN&MOVIN' MV,Music Video,Germaine-Jay,02/20/2024,9,"2,325"
1282,IU shares riches in magical 'Shopper' MV,Music Video,Germaine-Jay,02/20/2024,5,"3,727"
1283,Yugyeom dances under flashing lights in '1 Minute' MV teaser,Teaser,Germaine-Jay,02/20/2024,0,"1,268"
1284,LE SSERAFIM wrap up first-day sales for 3rd mini-album 'EASY',News,Sofia-Sayson,02/20/2024,3,"5,466"
1285,NewJeans and SEVENTEEN’s Mingyu selected as new faces for Calvin Klein campaign,News,Alec06,02/20/2024,8,"11,134"
1286,IVE’s Lee Seo releases ‘MAY LILY’ teaser for ‘I’m the Queen In This Life' OST,Teaser,Alec06,02/20/2024,6,"2,872"
1287,Lee Jin Wook considers romantic drama comeback with 'To My Harry',News,EunhaYi,02/20/2024,0,"3,002"
1288,Reliving 1997: 'Again 1997' revives nostalgia with cinematic journey,News,EunhaYi,02/20/2024,1,"4,378"
1289,2PM's Jun.K set to ignite the stage with solo concert in Korea this April,News,EunhaYi,02/20/2024,4,"3,382"
1290,LE SSERAFIM's 'EASY' MV surpasses 10 million views in record time,News,EunhaYi,02/20/2024,5,"5,252"
1291,"As protests escalate, couple faces last-minute surgery cancellation amid medical vacancy crisis",News,EunhaYi,02/20/2024,38,"8,944"
1292,Hyolyn reveals the true story behind her confidence-boosting cross tattoo,News,EunhaYi,02/20/2024,5,"8,999"
1293,Korean netizens react to 'SBS Gayo Daejeon' putting on two shows in 2024,News,EunhaYi,02/20/2024,2,"3,470"
1294,FNC Entertainment's new band unveiled in Taipei,News,kmsml,02/20/2024,2,"3,806"
1295,Trot star Jung Dong Won (JD1) to venture into forming a dance-focused idol group,News,EunhaYi,02/20/2024,5,"3,271"
1296,Park Min Young and 'Marry My Husband' continues to hold the top spot for 7th consecutive week in topicality,News,EunhaYi,02/20/2024,3,"3,321"
1297,Mediation date set for actor Kang Kyung Joon amid affair allegations: uncertainty looms over resolution,News,EunhaYi,02/20/2024,3,"6,502"
1298,Renowned dancers unite for 'DNAcers: Global K-Dance Project' premiering on TVING,News,EunhaYi,02/20/2024,4,"5,282"
1299,"Han Seung Hee of Monday Kiz accused of fraud, handed over to prosecution",News,EunhaYi,02/20/2024,1,"4,947"
1300,MAMAMOO's Moon Byul embraces vocalist identity with first full-length album 'Starlit of Muse',News,EunhaYi,02/20/2024,1,"2,094"
1301,"'SBS Gayo Daejeon' to double up in 2024: twice the music, twice the celebration",News,EunhaYi,02/20/2024,6,"2,766"
1302,'RUN2U' becomes STAYC's 3rd song to hit 100 million Spotify streams,News,Sofia-Sayson,02/20/2024,7,"2,103"
